,text,label
3195,"This movie is actually FUNNY! If you'd like to rest your brain for an hour so then go ahead and watch it. It's called blonde and blonder, so don't expect profound and meaningful jokes. What this movie and enjoy all the stereotypes we have about two blondes. It's just a funny movie to watch on a date or with a company of friends (especially if you're not too sober. Lol ) Pamela and Denise are still pretty hot chicks. It's a mistake to judge this movie as a piece of art. C'mon, this movie is about",1
3196,"Blonde and Blonder has Pamela Anderson and Denise Richards in almost every scene and if you want more from a movie you're being utterly unreasonable. It feels like a late era Carry On, when the series was no longer blazing trails, but was still more funny than not, think Behind or England and you won't be too far off the mark. Pamela and Denise are bubbly, charming and clearly aware this isn't a masterpiece they're making, although you can give me it over lots of things I'm told to like. The sup",1
3197,"This is bar none the most hilarious movie I have ever seen. Beginning with the four delinquents being sent off by their fathers to Wienberg Military Academy, a tone is set that steadily continues all throughout this goofball film, and it does not let up for a second.<br /><br />It's tough trying to describe this film; the humor elements are so spot on and brilliantly concieved that upon a first look it appears as nothing more than a stupid 80's teen lust comedy. But it is oh so much more than th",1
3198,"This movie is so cheap, it's endearing!!! With Ron Liebmann (Major Vaughn) providing the most entertaining on-screen diatribes in film history. I own 2 copies of this movie on video...on one, Ralph Macchio is caught actually cracking up in the background at Major Vaugn while he is ranting at ""Hash"". Obviously they forgot to edit this mistake out of the film, but it goes to show just how funny the movie is, when the actors themselves can't keep a straight face!!!",1
3199,"For a ""no budget"" movie this thing rocks. I don't know if America's gonna like it, but we were laughing all the way through. Some really Funny Funny stuff. Really non-Hollywood.<br /><br />The Actors and Music rocked. The cars and gags and even the less in your face stuff cracked us up. Whooo Whooo!<br /><br />I've seen some of the actors before, but never in anything like this, one or two of them I think I've seen in commercials or in something somewhere. Basically it Rocked! Luckily I got to s",1
3200,"I may very well be one of the few who really stuck to this film. I also saw this movie when it came out, and I agree with the last post that Up The Acedemy was way ahead of its' time. The humor in the film itself is pure MAD magazine. I don't see why MAD stand behind this feature. It was also one of the few films of the early 80's to have a killer accompanying soundtrack with the punk and new wave bands that were emerging from L.A. at the time. I own the soundtrack and I play it constantly to th",1
3201,"This movie has it all. Sight gags, subtle jokes, play on words and verses. It is about a rag tag group of boys from different ethnic and social classes that come together to defeat a common enemy. If you watch this more than once, you will find you are quoting it like Animal House (and yes I love Animal House also). I put in the top 15 funniest movies. The Major at a boys military academy is paranoid that every kid is bad and wants to cause trouble (in this movie he is right). He is sadistic, un",1
3202,"Misfits at a military school? Hmmmm, sounds funny, maybe offensive to some. You have the characters there, the Arab thief, the sex crazy teen, the smart mouth, the pot smoker, and not to forget, the guy who burns things. Throw in a strict no nonsense Sergent, a homosexual Sergent and one sexy ammunition teacher and it makes one crazy film adventure.<br /><br />I have seen this film and it is funny, because the comedy is revolved around the fact that if you try to work together, things get done.<",1
3203,"I LOVED this flick when it came out in the 80's and still do! I still quote classic lines like ""say it again"" and ""you said you'd rip my balls off sir"". Ron Leibman was hot and very funny! Although it was underrated and disowned by MAD, I have to say that this little gem will always be a treasure of mine and a movie that I would take with me if sent to a deserted island! I only wish that someone would release the DVD because my VHS tape is about worn out! If you like cheesed out comedy, this is ",1
3204,"I first caught the movie on its first run on HBO in (probably) 1981 and being 15 years old I thought the movie was hilarious. I remember NOT seeing the Alfred E. Neuman depictions shown in the theatrical trailers. When MAD Magazine satired the movie and abruptly halted half way through with apologies from the ""usual gang"" for lowering themselves to satire such a piece of crap, I just assumed they were poking fun at themselves, which I'm sure they were, but to seriously find them ( and Ron Liebma",1
3205,"back in my high school days in Salina Kansas, they filmed something called ""The Brave Young Men Of Weinberg"" locally, and the film crews were rather prominent for weeks. eventually, we learned that the film was ""Up The Academy"", and was a bit ummm, ""lower brow"" than we had been led to believe. <br /><br />I had to see it, since I was there, and the local audiences seemed less than pleased at the showing. I was 17, and thought it was a rather artless attempt at a post ""Animal house"" type of comed",1
3206,"This is one of the greatest 80s movies!!! It sticks out like a ""turd in a punchbowl""!! I can't believe Mad Magazine denounced it or whatever. And yet, they proudly put their name on a show with ""Stuart"", ""I-speak-a-no-enlish Chinese lady"" and ""UPS guy on speed"". What's up with that? And, I LOVE Ron Leibman-he's foxy!! Wonder why he had his name removed from the credits? It was his funniest role that I know of. Of course, he's not nearly as foxy as he was in Norma Rae. But, in my opinion, this mo",1
